"","day","DailySum"
"1","2013-10-01",0
"2","2013-10-02",0
"3","2013-10-03",0
"4","2013-10-04",0
"5","2013-10-05",0
"6","2013-10-06",0
"7","2013-10-07",0
"8","2013-10-08",0
"9","2013-10-09",0
"10","2013-10-10",0
"11","2013-10-11",0
"12","2013-10-12",0
"13","2013-10-13",0
"14","2013-10-14",0
"15","2013-10-15",0
"16","2013-10-16",0
"17","2013-10-17",0
"18","2013-10-18",0
"19","2013-10-19",0
"20","2013-10-20",0
"21","2013-10-21",0
"22","2013-10-22",0
"23","2013-10-23",0
"24","2013-10-24",0
"25","2013-10-25",0
"26","2013-10-26",0
"27","2013-10-27",0
"28","2013-10-28",0
"29","2013-10-29",0
"30","2013-10-30",0
"31","2013-10-31",0
"32","2013-11-01",0
"33","2013-11-02",0
"34","2013-11-03",0
"35","2013-11-04",0
"36","2013-11-05",0
"37","2013-11-06",0
"38","2013-11-07",0
"39","2013-11-08",0
"40","2013-11-09",0
"41","2013-11-10",0
"42","2013-11-11",0
"43","2013-11-12",0
"44","2013-11-13",0
"45","2013-11-14",0
"46","2013-11-15",0
"47","2013-11-16",0
"48","2013-11-17",0
"49","2013-11-18",0
"50","2013-11-19",0
"51","2013-11-20",0
"52","2013-11-21",0
"53","2013-11-22",0
"54","2013-11-23",0
"55","2013-11-24",0
"56","2013-11-25",0
"57","2013-11-26",0
"58","2013-11-27",0
"59","2013-11-28",0
"60","2013-11-29",0
"61","2013-11-30",0
"62","2013-12-01",0
"63","2013-12-02",0
"64","2013-12-03",0
"65","2013-12-04",0
"66","2013-12-05",0
"67","2013-12-06",0
"68","2013-12-07",0
"69","2013-12-08",0
"70","2013-12-09",0
"71","2013-12-10",0
"72","2013-12-11",0
"73","2013-12-12",0
"74","2013-12-13",0
"75","2013-12-14",0
"76","2013-12-15",0
"77","2013-12-16",0
"78","2013-12-17",0
"79","2013-12-18",0
"80","2013-12-19",0
"81","2013-12-20",0
"82","2013-12-21",0
"83","2013-12-22",0
"84","2013-12-23",0
"85","2013-12-24",0
"86","2013-12-25",0
"87","2013-12-26",0
"88","2013-12-27",0
"89","2013-12-28",0
"90","2013-12-29",0
"91","2013-12-30",0
"92","2013-12-31",0
"93","2014-01-01",0
"94","2014-01-02",0
"95","2014-01-03",0
"96","2014-01-04",0
"97","2014-01-05",0
"98","2014-01-06",0
"99","2014-01-07",0
"100","2014-01-08",0
"101","2014-01-09",0
"102","2014-01-10",0
"103","2014-01-11",0
"104","2014-01-12",0
"105","2014-01-13",0
"106","2014-01-14",0
"107","2014-01-15",0
"108","2014-01-16",0
"109","2014-01-17",0
"110","2014-01-18",0
"111","2014-01-19",0
"112","2014-01-20",0
"113","2014-01-21",0
"114","2014-01-22",0
"115","2014-01-23",0
"116","2014-01-24",0
"117","2014-01-25",0
"118","2014-01-26",0
"119","2014-01-27",0
"120","2014-01-28",0
"121","2014-01-29",0
"122","2014-01-30",0
"123","2014-01-31",0
"124","2014-02-01",0
"125","2014-02-02",0
"126","2014-02-03",0
"127","2014-02-04",0
"128","2014-02-05",0
"129","2014-02-06",0
"130","2014-02-07",0
"131","2014-02-08",0
"132","2014-02-09",0
"133","2014-02-10",0
"134","2014-02-11",0
"135","2014-02-12",0
"136","2014-02-13",0
"137","2014-02-14",0
"138","2014-02-15",0
"139","2014-02-16",0
"140","2014-02-17",0
"141","2014-02-18",0
"142","2014-02-19",0
"143","2014-02-20",0
"144","2014-02-21",0
"145","2014-02-22",0
"146","2014-02-23",0
"147","2014-02-24",0
"148","2014-02-25",0
"149","2014-02-26",0
"150","2014-02-27",0
"151","2014-02-28",0
"152","2014-03-01",0
"153","2014-03-02",0
"154","2014-03-03",0
"155","2014-03-04",0
"156","2014-03-05",0
"157","2014-03-06",0
"158","2014-03-07",0
"159","2014-03-08",0
"160","2014-03-09",0
"161","2014-03-10",0
"162","2014-03-11",0
"163","2014-03-12",0
"164","2014-03-13",0
"165","2014-03-14",0
"166","2014-03-15",0
"167","2014-03-16",0
"168","2014-03-17",0
"169","2014-03-18",0
"170","2014-03-19",0
"171","2014-03-20",0
"172","2014-03-21",0
"173","2014-03-22",0
"174","2014-03-23",0
"175","2014-03-24",0
"176","2014-03-25",0
"177","2014-03-26",0
"178","2014-03-27",0
"179","2014-03-28",0
"180","2014-03-29",0
"181","2014-03-30",0
"182","2014-03-31",0
"183","2014-04-01",0
"184","2014-04-02",0
"185","2014-04-03",0
"186","2014-04-04",0
"187","2014-04-05",0
"188","2014-04-06",0
"189","2014-04-07",0
"190","2014-04-08",0
"191","2014-04-09",0
"192","2014-04-10",0
"193","2014-04-11",0
"194","2014-04-12",0
"195","2014-04-13",0
"196","2014-04-14",0
"197","2014-04-15",0
"198","2014-04-16",0
"199","2014-04-17",0
"200","2014-04-18",0
"201","2014-04-19",0
"202","2014-04-20",0
"203","2014-04-21",0
"204","2014-04-22",0
"205","2014-04-23",0
"206","2014-04-24",0
"207","2014-04-25",0
"208","2014-04-26",0
"209","2014-04-27",0
"210","2014-04-28",0
"211","2014-04-29",0
"212","2014-04-30",1.477
"213","2014-05-01",20.985
"214","2014-05-02",15.909
"215","2014-05-03",12.178
"216","2014-05-04",9.553
"217","2014-05-05",12.72
"218","2014-05-06",12.237
"219","2014-05-07",22.851
"220","2014-05-08",4.235
"221","2014-05-09",6.14
"222","2014-05-10",12.762
"223","2014-05-11",23.215
"224","2014-05-12",22.16
"225","2014-05-13",24.71
"226","2014-05-14",24.806
"227","2014-05-15",18.495
"228","2014-05-16",23.175
"229","2014-05-17",21.359
"230","2014-05-18",9.099
"231","2014-05-19",16.095
"232","2014-05-20",21.848
"233","2014-05-21",25.225
"234","2014-05-22",23.722
"235","2014-05-23",8.545
"236","2014-05-24",24.383
"237","2014-05-25",21.788
"238","2014-05-26",18.646
"239","2014-05-27",14.539
"240","2014-05-28",11.292
"241","2014-05-29",26.186
"242","2014-05-30",25.364
"243","2014-05-31",25.165
"244","2014-06-01",25.708
"245","2014-06-02",25.461
"246","2014-06-03",25.692
"247","2014-06-04",26.091
"248","2014-06-05",25.878
"249","2014-06-06",25.665
"250","2014-06-07",25.772
"251","2014-06-08",25.466
"252","2014-06-09",25.946
"253","2014-06-10",26.033
"254","2014-06-11",26.377
"255","2014-06-12",15.401
"256","2014-06-13",7.486
"257","2014-06-14",12.481
"258","2014-06-15",9.479
"259","2014-06-16",9.945
"260","2014-06-17",5.709
"261","2014-06-18",23.504
"262","2014-06-19",26.249
"263","2014-06-20",17.796
"264","2014-06-21",21.537
"265","2014-06-22",23.863
"266","2014-06-23",22.57
"267","2014-06-24",17.526
"268","2014-06-25",7.306
"269","2014-06-26",13.346
"270","2014-06-27",10.966
"271","2014-06-28",17.058
"272","2014-06-29",21.896
"273","2014-06-30",26.165
"274","2014-07-01",25.851
"275","2014-07-02",19.74
"276","2014-07-03",22.632
"277","2014-07-04",22.988
"278","2014-07-05",25.486
"279","2014-07-06",25.526
"280","2014-07-07",25.262
"281","2014-07-08",23.334
"282","2014-07-09",25.083
"283","2014-07-10",25.516
"284","2014-07-11",11.612
"285","2014-07-12",24.35
"286","2014-07-13",13.537
"287","2014-07-14",24.668
"288","2014-07-15",23.763
"289","2014-07-16",22.373
"290","2014-07-17",24.734
"291","2014-07-18",21.494
"292","2014-07-19",24.512
"293","2014-07-20",20.769
"294","2014-07-21",9.222
"295","2014-07-22",12.968
"296","2014-07-23",4.202
"297","2014-07-24",16.676
"298","2014-07-25",24.559
"299","2014-07-26",24.318
"300","2014-07-27",12.947
"301","2014-07-28",23.798
"302","2014-07-29",19.929
"303","2014-07-30",23.778
"304","2014-07-31",22.277
"305","2014-08-01",22.275
"306","2014-08-02",21.848
"307","2014-08-03",16.092
"308","2014-08-04",17.31
"309","2014-08-05",17.974
"310","2014-08-06",23.133
"311","2014-08-07",22.981
"312","2014-08-08",22.547
"313","2014-08-09",19.686
"314","2014-08-10",18.929
"315","2014-08-11",12.691
"316","2014-08-12",6.399
"317","2014-08-13",7.073
"318","2014-08-14",13.61
"319","2014-08-15",21.189
"320","2014-08-16",21.136
"321","2014-08-17",20.848
"322","2014-08-18",20.423
"323","2014-08-19",19.204
"324","2014-08-20",11.705
"325","2014-08-21",20.438
"326","2014-08-22",16.091
"327","2014-08-23",20.287
"328","2014-08-24",20.143
"329","2014-08-25",20.434
"330","2014-08-26",20.281
"331","2014-08-27",19.585
"332","2014-08-28",19.649
"333","2014-08-29",18.024
"334","2014-08-30",6.176
"335","2014-08-31",17.676
"336","2014-09-01",19.826
"337","2014-09-02",19.823
"338","2014-09-03",18.079
"339","2014-09-04",19.878
"340","2014-09-05",19.65
"341","2014-09-06",16.502
"342","2014-09-07",16.14
"343","2014-09-08",17.186
"344","2014-09-09",16.16
"345","2014-09-10",17.839
"346","2014-09-11",18.048
"347","2014-09-12",16.758
"348","2014-09-13",16.806
"349","2014-09-14",15.753
"350","2014-09-15",11.206
"351","2014-09-16",14.728
"352","2014-09-17",8.163
"353","2014-09-18",5.368
"354","2014-09-19",14.306
"355","2014-09-20",14.019
"356","2014-09-21",13.157
"357","2014-09-22",9.787
