DATE,DBCODE,ENTITY,SITECODE,AIRTEMP_METHOD,HEIGHT,QC_LEVEL,PROBE_CODE,EVENT_CODE,AIRTEMP_MEAN_DAY,AIRTEMP_MEAN_FLAG,AIRTEMP_MAX_DAY,AIRTEMP_MAX_FLAG,AIRTEMP_MAXTIME,AIRTEMP_MIN_DAY,AIRTEMP_MIN_FLAG,AIRTEMP_MINTIME
2006-07-22,MS001,1,PRIMET,AIR124,450,2D,AIRPRI02,NA,25.2,A,37.9,A,1455,19.6,A,2358
2006-07-22,MS001,1,PRIMET,AIR121,150,2D,AIRPRI03,NA,25.2,A,37.9,A,1501,19.4,A,2359
2006-07-22,MS001,1,PRIMET,AIR134,150,2D,AIRPRI04,NA,24.9,A,35.7,A,1424,19.7,A,2352
2006-07-22,MS001,1,PRIMET,AIR136,150,2D,AIRPRI06,NA,24.6,A,36.7,A,1501,19.7,A,519
2006-07-22,MS001,1,UPLMET,AIR135,450,2D,AIRUPL01,NA,26.7,A,32.4,A,1516,23.5,A,115
2006-07-22,MS001,1,UPLMET,AIR124,450,2D,AIRUPL02,NA,26.6,A,32.7,A,1516,23.5,A,2358
2006-07-22,MS001,1,UPLMET,AIR121,150,2D,AIRUPL03,NA,25.6,A,32,A,1456,21.9,A,2358
2006-07-22,MS001,1,UPLMET,AIR134,150,2D,AIRUPL04,NA,26,A,32.9,A,1519,22.2,A,2356
2006-07-22,MS001,1,VANMET,AIR135,450,2D,AIRVAN01,NA,26.7,A,32.9,A,1523,24.2,A,441
2006-07-22,MS001,1,VANMET,AIR124,450,2D,AIRVAN02,NA,26.4,A,32.9,A,1555,23.8,A,440
2006-07-22,MS001,1,VANMET,AIR121,150,2D,AIRVAN03,NA,25.7,A,34.6,A,1556,22,A,2359
2006-07-22,MS001,1,VANMET,AIR134,150,2D,AIRVAN04,NA,25.4,A,33.5,A,1525,22.1,A,508
2006-07-23,MS001,1,CENMET,AIR135,450,2D,AIRCEN01,NA,25.7,A,35.5,A,1343,19.1,A,700
2006-07-23,MS001,1,CENMET,AIR124,450,2D,AIRCEN02,NA,25.9,A,36.3,A,1344,19.2,A,705
2006-07-23,MS001,1,CENMET,AIR121,150,2D,AIRCEN03,NA,24.9,A,37.3,A,1343,17.1,A,500
2006-07-23,MS001,1,CENMET,AIR134,150,2D,AIRCEN04,NA,24.9,A,36.5,A,1348,17.3,A,545
2006-07-23,MS001,1,CS2MET,AIR131,150,2D,AIRCS202,NA,25.4,A,38.5,A,1420,17.2,A,532
2006-07-23,MS001,1,H15MET,AIR117,450,2D,AIRH1501,NA,26.4,A,36.6,A,1301,19.4,A,558
2006-07-23,MS001,1,H15MET,AIR116,150,2D,AIRH1502,NA,25.8,A,37.4,A,1323,18.8,A,553
2006-07-23,MS001,1,PRIMET,AIR135,450,2D,AIRPRI01,NA,26.2,A,39.3,A,1404,16.5,A,513
2006-07-23,MS001,1,PRIMET,AIR124,450,2D,AIRPRI02,NA,26.5,A,40.3,A,1352,16.4,A,518
2006-07-23,MS001,1,PRIMET,AIR121,150,2D,AIRPRI03,NA,26.6,A,41.3,A,1355,16.4,A,508
2006-07-23,MS001,1,PRIMET,AIR134,150,2D,AIRPRI04,NA,26.3,A,40.1,A,1350,16.6,A,454
2006-07-23,MS001,1,PRIMET,AIR136,150,2D,AIRPRI06,NA,25.8,A,39.7,A,1312,16.7,A,532
2006-07-23,MS001,1,UPLMET,AIR135,450,2D,AIRUPL01,NA,26.4,A,32.5,A,1301,20.5,A,0
2006-07-23,MS001,1,UPLMET,AIR124,450,2D,AIRUPL02,NA,26.4,A,33.2,A,1301,20.1,A,2344
2006-07-23,MS001,1,UPLMET,AIR121,150,2D,AIRUPL03,NA,25.6,A,33.6,A,1152,18.9,A,0
2006-07-23,MS001,1,UPLMET,AIR134,150,2D,AIRUPL04,NA,25.8,A,33.6,A,1150,19.3,A,2343
2006-07-23,MS001,1,VANMET,AIR135,450,2D,AIRVAN01,NA,27.1,A,34.1,A,1319,22.1,A,2352
2006-07-23,MS001,1,VANMET,AIR124,450,2D,AIRVAN02,NA,26.7,A,33.9,A,1319,21.4,A,2351
2006-07-23,MS001,1,VANMET,AIR121,150,2D,AIRVAN03,NA,26.6,A,36.3,A,1319,20,A,2355
2006-07-23,MS001,1,VANMET,AIR134,150,2D,AIRVAN04,NA,26.2,A,35.3,A,1319,20.2,A,2337
2006-07-24,MS001,1,CENMET,AIR135,450,2D,AIRCEN01,NA,23.2,A,31.7,A,1526,16.4,A,2341
2006-07-24,MS001,1,CENMET,AIR124,450,2D,AIRCEN02,NA,23.4,A,32.1,A,1502,16.4,A,2357
2006-07-24,MS001,1,CENMET,AIR121,150,2D,AIRCEN03,NA,22.5,A,33.3,A,1502,14.5,A,2359
2006-07-24,MS001,1,CENMET,AIR134,150,2D,AIRCEN04,NA,22.6,A,32.5,A,1525,14.8,A,0
2006-07-24,MS001,1,CS2MET,AIR131,150,2D,AIRCS202,NA,23.9,A,37.4,A,1348,16.8,A,603
2006-07-24,MS001,1,H15MET,AIR117,450,2D,AIRH1501,NA,23.8,A,32.4,A,1317,17.6,A,2358
2006-07-24,MS001,1,H15MET,AIR116,150,2D,AIRH1502,NA,23.3,A,33.4,A,1108,17.2,A,2359
2006-07-24,MS001,1,PRIMET,AIR135,450,2D,AIRPRI01,NA,24.1,A,36.3,A,1325,16,A,0
2006-07-24,MS001,1,PRIMET,AIR124,450,2D,AIRPRI02,NA,24.3,A,37.4,A,1332,15.6,A,2359
2006-07-24,MS001,1,PRIMET,AIR121,150,2D,AIRPRI03,NA,24.4,A,38.8,A,1344,15.3,A,2359
2006-07-24,MS001,1,PRIMET,AIR134,150,2D,AIRPRI04,NA,24.2,A,37.1,A,1329,15.8,A,2359
2006-07-24,MS001,1,PRIMET,AIR136,150,2D,AIRPRI06,NA,23.8,A,37,A,1342,15.7,A,2350
2006-07-24,MS001,1,UPLMET,AIR135,450,2D,AIRUPL01,NA,23.4,A,29,A,1244,17.5,A,2334
2006-07-24,MS001,1,UPLMET,AIR124,450,2D,AIRUPL02,NA,23.3,A,29.5,A,1243,17,A,2334
2006-07-24,MS001,1,UPLMET,AIR121,150,2D,AIRUPL03,NA,22.7,A,29.5,A,1255,15.2,A,2358
2006-07-24,MS001,1,UPLMET,AIR134,150,2D,AIRUPL04,NA,22.9,A,29.6,A,1244,15.8,A,2338
2006-07-24,MS001,1,VANMET,AIR135,450,2D,AIRVAN01,NA,23.7,A,29.6,A,1233,17.7,A,2349
2006-07-24,MS001,1,VANMET,AIR124,450,2D,AIRVAN02,NA,23.3,A,29.6,A,1244,16.9,A,2350
2006-07-24,MS001,1,VANMET,AIR121,150,2D,AIRVAN03,NA,23.3,A,32,A,1242,15.6,A,2359
2006-07-24,MS001,1,VANMET,AIR134,150,2D,AIRVAN04,NA,22.9,A,30.6,A,1234,15.8,A,2359
2006-07-25,MS001,1,CENMET,AIR135,450,2D,AIRCEN01,NA,,M,,M,,,M,
2006-07-25,MS001,1,CENMET,AIR124,450,2D,AIRCEN02,NA,20.1,A,30.3,A,1341,12.3,A,626
2006-07-25,MS001,1,CENMET,AIR121,150,2D,AIRCEN03,NA,19.4,A,31.6,A,1340,10.7,A,502
2006-07-25,MS001,1,CENMET,AIR134,150,2D,AIRCEN04,NA,19.5,A,30.9,A,1544,11.1,A,502
2006-07-25,MS001,1,CS2MET,AIR131,150,2D,AIRCS202,NA,21.3,A,35.6,A,1411,12.9,A,616
2006-07-25,MS001,1,H15MET,AIR117,450,2D,AIRH1501,NA,20.9,Q,30.2,Q,1257,13.7,Q,600
2006-07-25,MS001,1,H15MET,AIR116,150,2D,AIRH1502,NA,20.4,Q,31.5,Q,1333,,M,
2006-07-25,MS001,1,PRIMET,AIR135,450,2D,AIRPRI01,NA,21.2,A,33.5,A,1416,11.9,A,506
2006-07-25,MS001,1,PRIMET,AIR124,450,2D,AIRPRI02,NA,21.4,A,34.3,A,1420,11.6,A,504
2006-07-25,MS001,1,PRIMET,AIR121,150,2D,AIRPRI03,NA,21.5,A,35.5,A,1424,11.6,A,457
2006-07-25,MS001,1,PRIMET,AIR134,150,2D,AIRPRI04,NA,21.3,A,34.3,A,1418,11.9,A,545
2006-07-25,MS001,1,PRIMET,AIR136,150,2D,AIRPRI06,NA,21,A,33.7,A,1424,11.9,A,608
2006-07-25,MS001,1,UPLMET,AIR135,450,2D,AIRUPL01,NA,20,A,26.7,A,1459,14.2,A,529
2006-07-25,MS001,1,UPLMET,AIR124,450,2D,AIRUPL02,NA,19.9,A,27.2,A,1416,13.8,A,529
2006-07-25,MS001,1,UPLMET,AIR121,150,2D,AIRUPL03,NA,19.3,A,27.4,A,1416,12.5,A,536
2006-07-25,MS001,1,UPLMET,AIR134,150,2D,AIRUPL04,NA,19.5,A,27.3,A,1417,12.8,A,530
2006-07-25,MS001,1,VANMET,AIR135,450,2D,AIRVAN01,NA,,M,,M,,,M,
2006-07-25,MS001,1,VANMET,AIR124,450,2D,AIRVAN02,NA,20,A,28,A,1435,14.2,A,515
2006-07-25,MS001,1,VANMET,AIR121,150,2D,AIRVAN03,NA,20.1,A,30.4,A,1437,13.3,A,523
2006-07-25,MS001,1,VANMET,AIR134,150,2D,AIRVAN04,NA,,M,,M,,,M,
2006-07-26,MS001,1,CENMET,AIR135,450,2D,AIRCEN01,NA,21.1,A,31.5,A,1449,12.2,A,648
2006-07-26,MS001,1,CENMET,AIR124,450,2D,AIRCEN02,NA,21,A,31.9,A,1454,12.1,A,511
2006-07-26,MS001,1,CENMET,AIR121,150,2D,AIRCEN03,NA,20.3,A,33.1,A,1327,10.1,A,513
2006-07-26,MS001,1,CENMET,AIR134,150,2D,AIRCEN04,NA,20.4,A,32.5,A,1438,10.5,A,459
2006-07-26,MS001,1,CS2MET,AIR131,150,2D,AIRCS202,NA,21.1,A,35.5,A,1354,11.9,A,608
2006-07-26,MS001,1,H15MET,AIR117,450,2D,AIRH1501,NA,21.5,A,32.2,A,1335,12.9,A,601
2006-07-26,MS001,1,H15MET,AIR116,150,2D,AIRH1502,NA,21.1,A,33.5,A,1329,12.5,A,554
2006-07-26,MS001,1,PRIMET,AIR135,450,2D,AIRPRI01,NA,21.7,A,34,A,1440,10.9,A,500
2006-07-26,MS001,1,PRIMET,AIR124,450,2D,AIRPRI02,NA,21.8,A,34.9,A,1445,10.8,A,502
2006-07-26,MS001,1,PRIMET,AIR121,150,2D,AIRPRI03,NA,21.9,A,35.9,A,1409,10.6,A,545
2006-07-26,MS001,1,PRIMET,AIR134,150,2D,AIRPRI04,NA,21.7,A,34.6,A,1432,10.8,A,546
2006-07-26,MS001,1,PRIMET,AIR136,150,2D,AIRPRI06,NA,21.5,A,34.4,A,1420,11,A,509
2006-07-26,MS001,1,UPLMET,AIR135,450,2D,AIRUPL01,NA,21.1,A,28.7,A,1452,13.7,A,308
2006-07-26,MS001,1,UPLMET,AIR124,450,2D,AIRUPL02,NA,21.1,A,29.1,A,1405,13.4,A,308
2006-07-26,MS001,1,UPLMET,AIR121,150,2D,AIRUPL03,NA,20.5,A,29.3,A,1355,12,A,409
2006-07-26,MS001,1,UPLMET,AIR134,150,2D,AIRUPL04,NA,20.7,A,29.5,A,1453,12.1,A,407
2006-07-26,MS001,1,VANMET,AIR135,450,2D,AIRVAN01,NA,21.7,A,29.5,A,1400,15,A,222
2006-07-26,MS001,1,VANMET,AIR124,450,2D,AIRVAN02,NA,21.1,A,29.2,A,1359,14,A,323
2006-07-26,MS001,1,VANMET,AIR121,150,2D,AIRVAN03,NA,21.3,A,31.9,A,1359,12.9,A,337
2006-07-26,MS001,1,VANMET,AIR134,150,2D,AIRVAN04,NA,21.3,A,31.1,A,1423,13.3,A,337
2006-07-27,MS001,1,CENMET,AIR135,450,2D,AIRCEN01,NA,20.9,A,29.7,A,1442,14.1,A,2351
2006-07-27,MS001,1,CENMET,AIR124,450,2D,AIRCEN02,NA,20.8,A,30.2,A,1442,14.2,A,2350
2006-07-27,MS001,1,CENMET,AIR121,150,2D,AIRCEN03,NA,20.4,A,31.3,A,1442,13.1,A,2356
2006-07-27,MS001,1,CENMET,AIR134,150,2D,AIRCEN04,NA,20.4,A,30.7,A,1443,13.1,A,2358
2006-07-27,MS001,1,CS2MET,AIR131,150,2D,AIRCS202,NA,21.9,A,34.7,A,1345,14.9,A,600
2006-07-27,MS001,1,H15MET,AIR117,450,2D,AIRH1501,NA,21.4,A,30.7,A,1330,15.3,A,517
2006-07-27,MS001,1,H15MET,AIR116,150,2D,AIRH1502,NA,20.9,A,31.8,A,1331,14.9,A,520
2006-07-27,MS001,1,PRIMET,AIR135,450,2D,AIRPRI01,NA,,M,,M,,,M,
2006-07-27,MS001,1,PRIMET,AIR124,450,2D,AIRPRI02,NA,,M,,M,,,M,
2006-07-27,MS001,1,PRIMET,AIR121,150,2D,AIRPRI03,NA,,M,,M,,,M,
2006-07-27,MS001,1,PRIMET,AIR134,150,2D,AIRPRI04,NA,,M,,M,,,M,
2006-07-27,MS001,1,PRIMET,AIR136,150,2D,AIRPRI06,NA,,M,,M,,,M,
2006-07-27,MS001,1,UPLMET,AIR135,450,2D,AIRUPL01,NA,20.2,A,27,A,1225,13.8,A,2359
2006-07-27,MS001,1,UPLMET,AIR124,450,2D,AIRUPL02,NA,20.2,A,27.8,A,1224,13.4,A,0
2006-07-27,MS001,1,UPLMET,AIR121,150,2D,AIRUPL03,NA,19.8,A,28.1,A,1224,12.5,A,0
2006-07-27,MS001,1,UPLMET,AIR134,150,2D,AIRUPL04,NA,19.9,A,27.7,A,1225,12.9,A,2248
2006-07-27,MS001,1,VANMET,AIR135,450,2D,AIRVAN01,NA,20.7,A,27.7,A,1227,14.8,A,0
2006-07-27,MS001,1,VANMET,AIR124,450,2D,AIRVAN02,NA,20.3,A,27.5,A,1318,14.1,A,2359
2006-07-27,MS001,1,VANMET,AIR121,150,2D,AIRVAN03,NA,20.6,A,30.4,A,1318,13.5,A,0
2006-07-27,MS001,1,VANMET,AIR134,150,2D,AIRVAN04,NA,20.7,A,29.5,A,1227,13.8,A,0
2006-07-28,MS001,1,CENMET,AIR135,450,2D,AIRCEN01,NA,16.8,A,24.6,A,1525,9.2,A,2310
2006-07-28,MS001,1,CENMET,AIR124,450,2D,AIRCEN02,NA,16.8,A,24.9,A,1436,9.3,A,2309
2006-07-28,MS001,1,CENMET,AIR121,150,2D,AIRCEN03,NA,16.7,A,26.3,A,1431,8.2,A,0
2006-07-28,MS001,1,CENMET,AIR134,150,2D,AIRCEN04,NA,16.6,A,25.6,A,1525,8.5,A,0
2006-07-28,MS001,1,CS2MET,AIR131,150,2D,AIRCS202,NA,19.1,A,30.7,A,1403,13.1,A,2356
2006-07-28,MS001,1,H15MET,AIR117,450,2D,AIRH1501,NA,17.7,A,25.7,A,1558,10.5,A,2357
2006-07-28,MS001,1,H15MET,AIR116,150,2D,AIRH1502,NA,17.3,A,26,A,1317,10,A,2358
2006-07-28,MS001,1,PRIMET,AIR135,450,2D,AIRPRI01,NA,,M,,M,,,M,
2006-07-28,MS001,1,PRIMET,AIR124,450,2D,AIRPRI02,NA,,M,,M,,,M,
2006-07-28,MS001,1,PRIMET,AIR121,150,2D,AIRPRI03,NA,,M,,M,,,M,
2006-07-28,MS001,1,PRIMET,AIR134,150,2D,AIRPRI04,NA,,M,,M,,,M,
2006-07-28,MS001,1,PRIMET,AIR136,150,2D,AIRPRI06,NA,,M,,M,,,M,
2006-07-28,MS001,1,UPLMET,AIR135,450,2D,AIRUPL01,NA,15.4,A,22.1,A,1406,9,A,0
2006-07-28,MS001,1,UPLMET,AIR124,450,2D,AIRUPL02,NA,15.6,A,22.8,A,1408,8.7,A,0
2006-07-28,MS001,1,UPLMET,AIR121,150,2D,AIRUPL03,NA,15.3,A,23,A,1323,7.9,A,2359
2006-07-28,MS001,1,UPLMET,AIR134,150,2D,AIRUPL04,NA,15.3,A,22.8,A,1408,8.2,A,0
2006-07-28,MS001,1,VANMET,AIR135,450,2D,AIRVAN01,NA,15.8,A,22.8,A,1352,9.5,A,0
2006-07-28,MS001,1,VANMET,AIR124,450,2D,AIRVAN02,NA,15.7,A,22.6,A,1352,9.1,A,2249
2006-07-28,MS001,1,VANMET,AIR121,150,2D,AIRVAN03,NA,16.4,A,25.2,A,1352,8.3,A,0
2006-07-28,MS001,1,VANMET,AIR134,150,2D,AIRVAN04,NA,16.2,A,24.5,A,1355,8.6,A,0
2006-07-29,MS001,1,CENMET,AIR135,450,2D,AIRCEN01,NA,12.7,A,20.1,A,1451,7.9,A,342
2006-07-29,MS001,1,CENMET,AIR124,450,2D,AIRCEN02,NA,12.9,A,20.7,A,1447,7.9,A,340
2006-07-29,MS001,1,CENMET,AIR121,150,2D,AIRCEN03,NA,12.9,A,22,A,1451,6.9,A,343
2006-07-29,MS001,1,CENMET,AIR134,150,2D,AIRCEN04,NA,12.8,A,21.4,A,1500,7,A,341
2006-07-29,MS001,1,CS2MET,AIR131,150,2D,AIRCS202,NA,15.9,A,26.4,A,1343,10,A,420
2006-07-29,MS001,1,H15MET,AIR117,450,2D,AIRH1501,NA,13.5,A,20.8,A,1329,9.3,A,327
2006-07-29,MS001,1,H15MET,AIR116,150,2D,AIRH1502,NA,13.3,A,21.6,A,1330,8.7,A,339
2006-07-29,MS001,1,PRIMET,AIR135,450,2D,AIRPRI01,NA,,M,,M,,,M,
2006-07-29,MS001,1,PRIMET,AIR124,450,2D,AIRPRI02,NA,15.8,A,25,A,1458,8.8,A,423
2006-07-29,MS001,1,PRIMET,AIR121,150,2D,AIRPRI03,NA,16,A,26.2,A,1458,8.6,A,422
2006-07-29,MS001,1,PRIMET,AIR134,150,2D,AIRPRI04,NA,15.4,A,24,A,1454,8.9,A,422
2006-07-29,MS001,1,PRIMET,AIR136,150,2D,AIRPRI06,NA,15.7,A,25.1,A,1432,9,A,418
2006-07-29,MS001,1,UPLMET,AIR135,450,2D,AIRUPL01,NA,10.8,A,18,A,1449,6.5,A,356
2006-07-29,MS001,1,UPLMET,AIR124,450,2D,AIRUPL02,NA,11.1,A,18.6,A,1449,6.4,A,405
2006-07-29,MS001,1,UPLMET,AIR121,150,2D,AIRUPL03,NA,11,A,19,A,1449,5.7,A,356
2006-07-29,MS001,1,UPLMET,AIR134,150,2D,AIRUPL04,NA,10.8,A,18.9,A,1450,5.9,A,356
2006-07-29,MS001,1,VANMET,AIR135,450,2D,AIRVAN01,NA,11,A,18.5,A,1355,7.1,A,521
2006-07-29,MS001,1,VANMET,AIR124,450,2D,AIRVAN02,NA,11.2,A,18.6,A,1452,7.1,A,344
2006-07-29,MS001,1,VANMET,AIR121,150,2D,AIRVAN03,NA,11.9,A,21.2,A,1402,6.6,A,342
2006-07-29,MS001,1,VANMET,AIR134,150,2D,AIRVAN04,NA,11.6,A,20.2,A,1402,6.8,A,343
2006-07-30,MS001,1,CENMET,AIR135,450,2D,AIRCEN01,NA,11.1,A,17.9,A,1656,6.1,A,0
2006-07-30,MS001,1,CENMET,AIR124,450,2D,AIRCEN02,NA,11.4,A,18,A,1645,6.1,A,0
2006-07-30,MS001,1,CENMET,AIR121,150,2D,AIRCEN03,NA,11.7,A,19.1,A,1533,5.2,A,0
2006-07-30,MS001,1,CENMET,AIR134,150,2D,AIRCEN04,NA,11.4,A,19,A,1645,5.3,A,2359
2006-07-30,MS001,1,CS2MET,AIR131,150,2D,AIRCS202,NA,,M,,M,,,M,
2006-07-30,MS001,1,H15MET,AIR117,450,2D,AIRH1501,NA,12,A,19.8,A,1634,7.3,A,2357
2006-07-30,MS001,1,H15MET,AIR116,150,2D,AIRH1502,NA,11.7,A,18.9,A,1557,7,A,2354
2006-07-30,MS001,1,PRIMET,AIR135,450,2D,AIRPRI01,NA,,M,,M,,,M,
2006-07-30,MS001,1,PRIMET,AIR124,450,2D,AIRPRI02,NA,15,A,22.9,A,1356,7.8,A,2358
2006-07-30,MS001,1,PRIMET,AIR121,150,2D,AIRPRI03,NA,15.1,A,23.9,A,1356,7.6,A,2357
2006-07-30,MS001,1,PRIMET,AIR134,150,2D,AIRPRI04,NA,14.6,A,21.6,A,1357,8,A,0
2006-07-30,MS001,1,PRIMET,AIR136,150,2D,AIRPRI06,NA,14.7,A,23.3,A,1310,8,A,2357
2006-07-30,MS001,1,UPLMET,AIR135,450,2D,AIRUPL01,NA,8.6,A,14.4,A,1510,5.3,A,2355
2006-07-30,MS001,1,UPLMET,AIR124,450,2D,AIRUPL02,NA,8.9,A,15,A,1506,5,A,2355
2006-07-30,MS001,1,UPLMET,AIR121,150,2D,AIRUPL03,NA,8.8,A,15.5,A,1444,4.1,A,2355
2006-07-30,MS001,1,UPLMET,AIR134,150,2D,AIRUPL04,NA,8.6,A,15.2,A,1445,4.4,A,2356
2006-07-30,MS001,1,VANMET,AIR135,450,2D,AIRVAN01,NA,9.3,A,15.5,A,1546,5.2,A,522
2006-07-30,MS001,1,VANMET,AIR124,450,2D,AIRVAN02,NA,9.5,A,15.6,A,1634,5.6,A,521
2006-07-30,MS001,1,VANMET,AIR121,150,2D,AIRVAN03,NA,10.2,A,17.8,A,1638,5.2,A,2358
2006-07-30,MS001,1,VANMET,AIR134,150,2D,AIRVAN04,NA,9.8,A,17.2,A,1350,5.5,A,2359
